filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
4(1)_m4a_006_begin_4.005_end_4.38.wav,0.388245493,0.013879607,1217.384082,1624.40281,2882.915901,0.038775276,-371.6262207,163.6017151,-28.32935524,62.00945663,-23.87527084,30.18647766,-3.722542286,10.21659851,-17.94182587,14.39313316,15.64570713,-4.966705322,12.75853348,-7.415304661,1.553792,-8.395881653,4.839366913,-13.91089058,3.31624198,5.678365707,2
4(1)_m4a_007_begin_4.89_end_5.835.wav,0.458463043,0.016867705,1575.140247,1842.288167,3612.588724,0.067716273,-307.278595,167.4565582,-43.92391586,64.57711029,-42.84738541,45.80970383,-23.93997192,25.34360123,-24.56419563,-0.443938196,13.14754868,-9.041837692,-0.06759876,-13.23360538,-0.314376146,-16.42710876,5.995608807,-12.20220757,9.788022995,-7.7691679,2
4(1)_m4a_008_begin_5.835_end_6.63.wav,0.613325953,0.017320769,1515.800134,1760.224535,3261.665039,0.068638393,-300.165863,174.3673096,-47.58902359,54.21486282,-41.9926033,43.61142349,-17.37776184,24.62324715,-28.71928596,3.107892752,12.01629353,-10.29311466,2.632826567,-12.22253513,1.029365301,-10.9430151,5.075523376,-11.25142002,10.92158031,-11.47378063,2
4(1)_m4a_009_begin_6.63_end_7.4399999999999995.wav,0.621482193,0.016082952,1644.703319,1885.650087,3631.113281,0.080454799,-302.7784424,169.7932434,-48.14542389,61.93672562,-46.66376877,45.87332916,-26.22068024,26.11020279,-31.64321709,6.464339733,11.43128681,-5.548372746,-2.47168088,-11.67064476,4.886795044,-17.75286674,10.51669502,-14.45759583,11.18120098,-12.87448025,2
4_m4a_001_begin_0_end_1.9.wav,0.550373614,0.005926932,943.831925,1340.710856,2047.139345,0.032630657,-507.6226196,165.9284515,-22.22578812,61.93717575,0.536236346,34.95832443,5.739916801,10.41780472,1.488032103,7.496536732,10.71879673,6.202350616,9.471014023,-3.100219727,9.744363785,-4.435053825,5.684388638,-3.610610008,0.787654281,5.41554594,1
4_m4a_002_1_begin_13.33_end_16.09.wav,0.548891425,0.006758232,1331.404712,1604.265018,2934.902592,0.051989539,-476.4288635,147.3283539,-27.47798729,64.77179718,-12.01391506,40.02421951,5.722671986,14.35575867,5.200586796,12.38509083,14.49206543,8.644148827,7.705809116,-6.872515202,9.914749146,-5.125202656,9.198018074,-4.677634716,-0.897233725,3.525583744,1
4_m4a_002_2_begin_16.09_end_18.64.wav,0.57185322,0.006569186,1246.862649,1508.144876,2715.141158,0.049955611,-483.414032,158.8292236,-28.18163109,58.73599625,-12.31001663,43.07932281,3.706595898,14.05813217,6.5373559,11.73921967,13.43899155,5.763212681,8.153817177,-4.595951557,10.45947933,-4.716558933,8.204161644,-4.718762398,0.842498362,4.689853668,1
4_m4a_002_3_begin_18.64_end_20.425.wav,0.511657536,0.006265378,735.3487092,1199.857882,1601.195526,0.019508362,-514.0759277,177.1372375,-24.19325256,52.07876205,6.433991432,26.47608566,6.556096077,18.45765686,5.493517399,12.96258163,11.70619583,9.023329735,6.866885662,-9.300091743,13.19931221,-2.1494174,1.645442367,-3.896087646,0.049415492,1.559695244,1
4_m4a_002_4_begin_20.425_end_20.650000000000002.wav,0.595251322,0.007019913,2216.213234,2145.761959,4768.527832,0.075488281,-408.7854614,117.4570465,-35.92234039,76.33030701,-47.39650345,55.76709747,-0.064222716,16.61948967,4.537776947,11.02637386,21.52178001,6.739973545,10.34747887,-4.88085556,4.589002609,-6.869321346,16.21075058,-11.68423748,-2.833435774,9.655115128,1
4_m4a_002_5_begin_20.650000000000002_end_20.98.wav,0.539498866,0.007692068,876.5732955,1380.132498,1976.030273,0.021842448,-471.0649414,174.5444489,-25.44463158,58.6726799,-2.28728652,26.59732628,-0.526469707,12.49252129,-5.874361992,12.65722179,15.63843155,15.69811726,8.371572495,-16.55410194,12.91377068,-1.889993548,6.248749733,-1.738384724,2.03641367,0.974853754,1
4_m4a_002_begin_1.9_end_13.33.wav,0.536124229,0.005834673,1202.745122,1534.015438,2798.403982,0.04652741,-494.7518311,158.9939117,-29.4288311,65.20529175,-6.740035057,44.37408066,5.001969814,13.08002663,4.202003002,10.85949993,11.18888187,6.179681301,6.45268774,-4.977516174,8.179369926,-10.31702805,8.233610153,-6.235042572,-0.064974688,4.419543743,1
4_m4a_003_1_begin_22.135_end_22.57.wav,0.455030411,0.007723161,829.12425,1297.059741,1790.089176,0.022024054,-479.244812,177.0070496,-26.8406601,48.45204544,0.6617589,25.84810448,6.822688103,18.24748802,2.186400652,11.79589558,14.22949219,13.15766048,8.847360611,-12.35011768,10.90460491,-3.190970659,-0.510684013,-5.54247427,-3.344905138,-0.929436743,1
4_m4a_003_2_begin_22.57_end_26.02.wav,0.600747228,0.007836041,1380.338066,1550.367717,2934.155273,0.061329675,-460.8678589,153.757782,-26.46889496,65.39548492,-14.1979084,40.37859344,3.156414747,14.31678104,4.379670143,11.3241396,16.07959366,7.485473156,5.753798962,-10.32491112,7.092000484,-6.901917458,7.708169937,-4.739572048,-0.776903927,4.716582775,1
4_m4a_003_3_begin_26.02_end_28.105.wav,0.645614326,0.008102633,1592.804651,1676.092794,3281.458282,0.083435059,-419.7785645,147.2330933,-38.81651688,68.88946533,-20.77241516,41.60834122,1.33806026,11.80075073,1.00449419,11.00944901,15.54892063,8.288824081,6.379866123,-10.08936024,8.706586838,-10.46700478,10.75480652,-5.617282867,-1.034454584,5.628465176,1
4_m4a_003_4_begin_28.105_end_29.545.wav,0.598704278,0.008846768,818.19784,1272.848689,1783.496094,0.022569444,-468.1669312,176.2495575,-23.86665726,53.34939194,-0.050768171,27.33485603,7.395785332,11.21586704,4.217928886,8.737588882,18.64546013,12.26600552,3.807480812,-7.459904194,7.705989838,-1.876912236,3.526581287,-5.906021595,-1.453736901,0.40073666,1
4_m4a_003_5_begin_29.545_end_35.485.wav,0.614972234,0.006859359,1353.195747,1538.161423,2807.348633,0.05952381,-464.6291809,154.2185059,-27.3610611,67.58483124,-14.82075024,37.35095978,4.460152626,14.63677692,0.147935614,12.15634823,18.53845215,5.176167965,5.401510715,-6.925508499,10.89991474,-8.547533035,7.402056217,-4.843447208,-3.778128386,5.163960457,1
4_m4a_003_6_begin_35.485_end_37.3.wav,0.636692047,0.007812105,1991.724876,1774.784783,3893.664551,0.124337333,-392.6317749,135.4048767,-55.80065536,76.02350616,-38.01370621,44.42926025,-0.778323054,20.58249283,-0.071640812,12.46425724,25.21177292,5.574287415,6.724245548,-5.968183041,5.830967903,-12.80101299,11.17257595,-5.788592339,-0.323206425,-0.385026187,1
4_m4a_003_begin_20.98_end_22.135.wav,0.62132889,0.007000998,1737.201307,1809.357452,3670.549805,0.080771484,-436.7223511,138.4554138,-35.29482651,73.04890442,-29.39705658,45.32619095,1.325036049,16.14896774,2.497116327,11.1613903,15.21866989,6.251957893,9.012537003,-10.14233875,8.622070313,-7.59064579,10.60349369,-5.770719528,0.51602596,6.596932888,1
4_m4a_004_begin_37.3_end_38.184999999999995.wav,0.615080178,0.008953661,2819.479832,2023.753735,5167.96875,0.197065304,-344.8486938,106.0456238,-75.9981308,88.12141418,-61.76616287,61.56592941,-5.409911156,28.62695694,-0.359244913,15.46244144,32.17716599,3.572097063,11.54578209,-7.726294041,1.639623642,-19.68941879,14.92631149,-2.78835392,2.092115164,3.294885874,1
4_m4a_006_begin_38.184999999999995_end_38.964999999999996.wav,0.56447953,0.008337227,2964.76425,2001.428628,5223.385082,0.231689453,-343.8571472,105.772377,-81.63818359,90.07569122,-67.44891357,61.15194321,-10.84255695,29.63485527,-0.116575696,15.84416866,29.33701897,1.28897512,8.713887215,-8.707298279,2.710893393,-19.33674812,15.20956421,-6.042197227,3.413047791,2.336084843,1
5(1)_m4a_000_begin_0_end_1.05.wav,0.572613657,0.011720669,892.8481901,1234.842594,1827.513587,0.024403448,-431.627533,180.5963898,-35.32140732,34.77101135,5.436868191,23.32421303,6.499354362,22.55641174,4.057420254,7.111970425,5.213084221,-1.924139142,11.43313694,-0.816473007,5.899232864,-0.797203958,5.833155632,0.480280995,5.38176012,5.020894051,2
5(1)_m4a_002_1_begin_2.13_end_2.335.wav,0.590295136,0.012069684,951.8274727,1387.067234,1971.484375,0.011935764,-433.7047119,170.5403748,-38.98932648,34.75853729,7.526521683,25.91760254,2.220442533,19.1267643,8.159030914,12.67199421,3.159659147,-1.387156248,15.51491451,2.579879522,6.647183895,-0.511170626,10.59464359,9.040034294,10.16456795,5.573663712,2
5(1)_m4a_002_begin_1.05_end_2.13.wav,0.571099639,0.01184938,980.433332,1284.942275,2044.508914,0.025078956,-425.2176819,174.2500153,-48.57351303,35.35468292,10.92158508,25.10247231,5.971518517,25.2980175,4.960095882,9.897292137,5.754152298,-1.104833841,14.78099918,0.318938017,7.010652065,0.233120337,8.256729126,2.694316149,7.816748619,5.587786674,2
5(1)_m4a_003_begin_2.335_end_3.265.wav,0.545196414,0.010873256,951.7899859,1274.255068,2002.850491,0.027581936,-425.5854187,179.7014618,-41.54896927,40.61933899,7.244509697,24.96080589,5.288034439,22.53829956,1.927791834,7.069830894,2.477839708,-4.520093441,11.68143749,-0.928004742,7.70916748,-1.729434371,4.998979568,0.341702402,5.800368309,3.102762461,2
5(1)_m4a_004_begin_3.265_end_3.64.wav,0.595171809,0.010631807,772.6476297,1364.411078,1361.025103,0.011661305,-467.90979,175.3986206,-5.585093498,23.81542587,-4.118896484,26.8026886,5.924658775,22.36094284,10.71226597,7.437047958,7.176531792,2.494119644,9.059401512,0.737854898,10.91165161,1.920743585,5.704692841,2.660672426,6.00530386,6.605147839,2
5(1)_m4a_005_begin_3.64_end_5.17.wav,0.587913871,0.011256807,976.2365085,1275.410394,2139.862061,0.02608817,-431.8644104,176.6121521,-47.29576874,35.17967987,12.77118015,25.59177017,7.481089115,26.22358894,5.614472389,8.445322037,8.362844467,-1.400568604,12.07167721,1.599566579,5.717876911,-2.934660435,6.56575346,4.271724701,6.150886059,4.7017169,2
5(1)_m4a_006_begin_5.17_end_5.62.wav,0.638044477,0.010374512,1040.707169,1346.860898,2079.030762,0.028442383,-424.0479126,175.7057495,-51.58869171,31.51541138,11.64430523,26.80191422,4.419893265,23.74603081,6.964718819,10.7678051,3.330036163,-2.957283974,13.51119041,0.898608208,7.156814575,0.684001088,9.140043259,2.426539421,7.988539219,5.956655025,2
5(1)_m4a_007_begin_5.62_end_5.995.wav,0.632284939,0.01100899,829.6104341,1405.150364,1715.056296,0.007726333,-467.1798096,171.6687012,-12.61889553,27.91379166,-5.445965767,32.14559937,5.58392334,20.6207943,8.89741993,8.625546455,8.328933716,4.755857468,14.02813816,0.518568635,11.07704353,3.211833715,7.762081146,2.545864105,8.034441948,6.265365124,2
5(1)_m4a_008_begin_5.995_end_6.58.wav,0.488373041,0.010107946,1098.548102,1290.68296,2260.986328,0.040208083,-411.5536499,178.3101349,-63.16638184,40.65635681,12.54971313,26.02179909,6.792417526,29.1635704,4.275315285,9.784105301,4.190554142,-4.499105453,12.53698349,-3.425268888,3.049957514,-2.774408102,6.919976234,-1.120696187,4.72930336,2.087170601,2
5(1)_m4a_009_begin_6.58_end_6.89.wav,0.437920928,0.011852202,1137.851508,1406.258785,2330.969238,0.032993862,-398.3653259,174.1352997,-58.76776505,39.7983284,17.21762466,23.21653748,8.930937767,25.79535484,3.25353694,11.61660957,1.035383821,-4.212777138,13.68284702,-3.243075609,0.102463618,-3.775669098,4.576025486,-0.23730351,7.65781498,3.482845306,2
5(1)_m4a_011_begin_6.89_end_7.04.wav,0.292276263,0.012306444,1099.270004,1345.45268,2279.443359,0.030064174,-391.8237305,181.5074921,-62.85787964,42.58289337,13.05536938,21.904356,9.805826187,25.48153305,0.295190364,10.43715572,1.756799102,-5.009840965,13.39127064,-3.92624259,-0.786975443,-4.341109276,3.618881702,-3.656223536,6.851744175,2.423702002,2
5(1)_m4a_012_begin_7.04_end_7.505.wav,0.413095117,0.011410968,1111.583766,1265.692448,2310.205078,0.035481771,-401.6980591,183.4880676,-70.2943573,47.8820343,11.75026798,26.96938896,7.896763325,27.96341705,-0.000128701,11.15979862,1.923259377,-6.59524107,12.50743484,-5.2643013,2.752285242,-5.266648293,4.447436333,-2.667356491,8.301561356,2.680499792,2
5(1)_m4a_013_begin_7.505_end_7.725.wav,0.512426615,0.012275698,1074.592581,1341.429012,2245.913086,0.027783203,-398.0170593,177.7513885,-57.58568573,39.62015152,19.14461136,21.37819862,11.87664032,27.8556118,3.447764158,7.835037231,-1.444124341,-3.883342266,13.43243217,-1.727058768,0.143586636,-0.300851166,3.460878372,-2.792154551,8.194444656,2.331813335,2
5(1)_m4a_014_begin_7.725_end_7.83.wav,0.555741251,0.01389567,1122.202354,1519.178982,2282.519531,0.02265625,-395.6948853,159.8119049,-50.25279617,29.97261047,28.00344467,20.56910706,14.33001137,25.63966751,4.706314087,9.607020378,6.464193821,2.401131392,11.35692215,1.779693961,-0.442635596,-0.652048409,5.73241806,4.621340752,6.874978065,3.856521606,2
5(1)_m4a_015_begin_7.83_end_8.655.wav,0.47213462,0.01301599,1073.97171,1283.783574,2238.85498,0.033582899,-402.5762939,176.9418335,-61.25375748,37.82159042,18.90989494,23.87298393,8.804096222,27.50994682,4.488934517,10.53765106,3.666359901,-4.412302017,12.9566803,-3.201391459,1.414060116,-2.17990756,5.317235947,0.04051264,8.220165253,4.761601925,2
5(1)_m4a_016_begin_8.655_end_9.195.wav,0.443223536,0.01024386,1165.367405,1294.917686,2338.595581,0.041056315,-406.5480957,179.9521332,-68.43988037,42.41225433,14.50851059,23.03392601,4.933074474,26.92647743,0.349092156,8.134778023,3.521304131,-3.804826736,12.42822647,-4.011362553,1.506381989,-3.618061066,5.630088806,-3.138333559,7.019476414,3.508763552,2
5(1)_m4a_017_1_begin_9.345_end_9.540000000000001.wav,0.647531748,0.01411223,2391.777056,2255.945661,5280.419922,0.042914497,-350.853363,102.1639099,-37.88528824,76.96128845,-29.03514671,42.45005417,-13.37657833,41.12023544,-3.286070108,10.56828308,4.200212479,2.415482521,15.48187733,-11.34799385,15.70254993,-8.727574348,12.02925491,-4.371553898,7.436973572,1.719819188,2
5(1)_m4a_017_begin_9.195_end_9.345.wav,0.437354326,0.013096022,1260.889474,1693.732383,2817.773438,0.028459821,-384.2651978,150.3563538,-39.69031525,52.06493378,2.126640081,29.00241089,10.27539635,30.1955452,-2.261381865,9.805480957,4.387701511,-3.229658365,7.555247784,-1.465937972,7.60918808,-4.906079292,6.590660095,-3.269770861,3.355896235,-1.157567739,2
5_m4a_000_begin_0_end_0.615.wav,0.417075127,0.005904882,1161.176856,1383.271567,1662.443034,0.061053241,-443.4286804,194.2922668,-35.32575989,18.03977203,-60.01245117,35.95810318,-19.06266785,5.89909935,0.525713801,-1.321420312,-12.1672554,-8.686608315,-14.72397614,-14.18537712,-1.000656605,-16.27298737,5.012813091,-11.70412159,15.07145214,-1.015721083,1
5_m4a_001_begin_0.615_end_1.29.wav,0.446421146,0.005461709,1161.847987,1355.748852,1691.074219,0.062809245,-448.8321228,195.8636017,-39.35144043,20.65615082,-60.46183395,37.79626465,-16.4859848,6.992537975,-0.496029854,-1.962629437,-9.305298805,-6.32559824,-15.21887779,-15.08392334,-0.447838157,-15.04252052,5.801599979,-12.35596752,13.71601963,-3.65200758,1
5_m4a_002_begin_1.29_end_1.905.wav,0.454346895,0.005860878,1169.615882,1385.911569,1758.146159,0.061234086,-443.3912659,196.1761627,-37.8592186,20.88292122,-62.28520203,35.07532501,-19.54478455,8.263222694,2.345182419,-1.147763133,-10.76522064,-8.817811012,-14.91640854,-16.60735321,-1.902982593,-16.99326324,2.958597183,-11.7825613,11.97630596,-2.038535595,1
5_m4a_003_begin_1.905_end_2.4.wav,0.431449413,0.005435758,1164.974767,1364.40777,1677.142889,0.059370561,-450.9646606,194.0944824,-38.08514023,15.77965164,-60.87057877,34.32542419,-18.78193283,4.334764957,0.89681536,-4.56723547,-9.479399681,-7.714686394,-15.83120155,-16.09104538,-2.731975317,-16.20620918,1.633911014,-13.43968487,9.335394859,-5.484549999,1
5_m4a_004_begin_2.4_end_2.82.wav,0.387675762,0.007087199,1274.149981,1404.763922,1943.08825,0.067691201,-419.5483093,185.2084198,-49.66867065,20.54997635,-43.63170242,41.43305588,-25.78790855,8.065022469,4.415014267,-4.089193821,-15.61250019,-8.709219933,-15.42270565,-19.53902626,-1.484603167,-17.50183105,4.367673397,-9.790420532,9.63415432,-6.379571438,1
5_m4a_005_begin_2.82_end_3.045.wav,0.158427879,0.09592963,1395.145895,1420.38387,2732.563477,0.066992188,-262.0653687,142.3223724,-44.40615082,-10.08367634,-56.51237869,6.498764038,-38.18201065,-14.37936115,-0.958720505,6.03054142,12.88107872,2.789046526,12.24243736,-8.903086662,-1.330166817,-13.93245506,-7.953866482,-11.93136597,-12.0812521,-0.078594543,1
6(1)_mp4_000_1_begin_7.23_end_11.625.wav,0.60310936,0.001963701,1086.865689,1533.002395,3086.746216,0.045017787,-596.5045166,159.2589264,-19.96303177,84.76228333,-22.33163834,13.48311424,18.74994469,13.32831669,2.832171917,14.08512974,5.113706112,-2.68662405,10.02518368,-2.880793333,4.33736372,-0.25671193,5.294380665,-8.520830154,-1.093268156,0.272806495,1
6(1)_mp4_000_2_begin_11.625_end_11.925.wav,0.576392353,0.002674642,1026.553292,1428.888426,3037.009841,0.027794471,-580.6219482,172.9018555,-27.41855049,90.64445496,-22.55911446,5.78536129,24.88500786,1.769423604,6.303385735,8.999091148,8.763573647,-2.772056818,8.730051041,4.360377789,0.683803022,3.527399778,-0.171931997,-8.255530357,-3.551221609,-0.554461718,1
6(1)_mp4_000_begin_0_end_7.23.wav,0.564837813,0.001908952,1150.238327,1577.944859,3154.443359,0.052858383,-598.5551758,156.1015015,-18.02259445,90.06021118,-27.74801254,13.71468353,14.15071011,17.65505791,3.884828806,16.07705307,4.376216888,-6.104006767,12.00400734,-2.245197535,2.985241413,-3.60189867,5.745514393,-7.484929562,0.342779189,-0.077100486,1
6(1)_mp4_001_1_begin_15.945_end_31.35.wav,0.595795989,0.00154562,1191.952557,1625.548198,3165.380859,0.068184989,-612.2830811,151.9558411,-17.08216858,86.22080994,-23.59946251,21.12211418,10.44384098,14.73902702,-1.140886903,14.03083611,8.269598961,-6.180008888,11.23752785,-0.661109984,3.256349802,-4.171149731,5.846408367,-6.661036015,2.021022081,-0.635642469,1
6(1)_mp4_001_begin_11.925_end_15.945.wav,0.602471948,0.001929289,1077.31152,1522.18663,3132.386435,0.041669292,-599.5529785,161.8501434,-19.0950985,91.31668854,-24.02925301,12.2319603,18.27813721,11.61948395,-0.798740983,13.90446663,6.808252811,-4.187914371,10.00764179,-0.22481887,2.780053854,-2.118909121,5.771946907,-11.06460953,-1.125726342,1.473992825,1
6(1)_mp4_002_begin_31.35_end_35.58.wav,0.574180186,0.001841343,1115.594524,1550.21904,3124.837875,0.045402527,-593.1409912,162.8360748,-24.26337624,82.41456604,-28.01892281,25.24647522,12.61998844,7.639641762,3.656898022,13.64824104,9.500720024,-6.724523544,11.88084316,2.305071115,1.44530797,-3.822325706,2.501680374,-8.801156998,-1.048261642,0.865894675,1
6(1)_mp4_003_1_begin_37.44_end_39.294999999999995.wav,0.572372019,0.00221328,1077.895732,1475.625514,3089.086493,0.040316878,-581.5581665,169.1067352,-31.43500328,82.78661346,-27.35174561,22.7366581,21.17762375,3.021034718,4.756425381,14.00634384,13.58308315,-6.461280346,8.970293999,-0.56875664,0.950609148,0.446442902,-1.670000792,-4.280536652,-1.681996346,-0.605672002,1
6(1)_mp4_003_begin_35.58_end_37.44.wav,0.588669717,0.002254912,1063.881175,1496.94699,3035.614977,0.037640488,-575.8503418,168.3464203,-26.23514175,78.09436035,-30.84407043,25.43401909,17.73462868,1.63078773,7.684774399,12.73365211,12.77693176,-6.629243851,7.583086014,-0.716940522,2.949658871,-0.017444182,-2.447094917,-4.494948387,-3.243212938,2.056440353,1
6(1)_mp4_004_begin_39.294999999999995_end_42.894999999999996.wav,0.563044608,0.001849495,1098.097168,1534.743424,3063.290405,0.05065918,-589.3603516,164.0690918,-25.26225471,78.94645691,-27.07135582,26.34260368,14.26004791,7.994339943,1.31665802,17.45312119,9.239741325,-7.174273968,10.31563663,-3.432558298,3.023180723,-4.018845081,1.312553167,-5.733336926,0.78716737,1.21422255,1
6(1)_mp4_005_begin_42.894999999999996_end_42.955.wav,0.523568988,0.003043636,1123.776939,1758.313434,3219.213867,0.009928385,-569.3102417,132.2855225,-18.50924492,66.61431885,0.575202644,24.66970825,42.92300415,-2.87025857,9.198390961,16.10217476,11.48531055,5.456736088,16.14593315,8.46053791,-1.699214458,7.616411209,-15.88864899,-5.960889816,-7.051776409,0.280675322,1
6(1)_mp4_006_begin_42.955_end_50.29.wav,0.581679046,0.001781388,1074.925472,1533.254849,2937.768173,0.050109863,-597.0092773,159.0527344,-16.62430573,76.42601013,-24.03816986,24.35961533,14.20541668,8.405263901,5.807518959,14.67944622,8.150201797,-3.83725667,9.261501312,-3.278854132,1.886425257,-2.210015774,2.203552723,-5.593294144,-0.239728644,-1.131334543,1
6(1)_mp4_007_begin_50.29_end_50.44.wav,0.657034576,0.002626903,1072.98094,1713.119167,3017.724609,0.021205357,-583.9420776,147.5029144,-6.261637688,63.77801132,-0.204174593,15.22050285,30.90408707,3.559219837,1.307801962,17.31912422,6.79366827,-7.930356503,7.615184307,0.363457054,-8.548761368,6.981897831,11.29069424,2.488615751,-1.526122689,1.237670541,1
6(2)_mp4_000_begin_0_end_2.55.wav,0.632518649,0.011438777,809.9258372,1378.88226,1886.270142,0.024222238,-465.2058105,155.1188965,-4.333080292,73.88085938,-6.211008549,25.94416237,28.31337547,11.55575562,2.192136049,19.7157383,6.115954876,-8.169819832,7.804278851,-6.475993156,0.282846004,-3.40116334,4.651053429,0.849397242,0.357011735,2.235248566,1
6(2)_mp4_001_begin_2.55_end_4.109999999999999.wav,0.312202901,0.033894867,497.4595015,1014.693205,693.2180304,0.011239035,-426.5032349,169.0198517,18.49668503,60.76012802,1.527343035,15.08769703,31.67010689,5.085829735,5.289421558,14.74873352,4.934401512,-5.067778111,4.241019726,-1.497730851,-1.262902617,1.54426384,0.49541226,-0.223897636,0.303137898,2.006318569,1
6(2)_mp4_002_begin_4.109999999999999_end_6.8999999999999995.wav,0.587666512,0.014863291,644.9253557,1167.248241,1083.837891,0.015755208,-454.9125671,178.4226227,0.065364137,65.21395874,-15.23860645,18.67144012,23.74273109,11.66774082,4.525630474,17.68171501,7.277853966,-6.030249596,10.13412094,-3.938648224,1.161381006,-0.821333766,4.07446146,-0.418771803,0.166834027,2.820672274,1
6(2)_mp4_003_1_begin_16.2_end_17.61.wav,0.566025436,0.013043614,761.3688523,1202.077213,1413.248831,0.023413486,-431.6861267,189.2117157,-12.37511349,62.21894836,-22.86172295,13.08376312,20.28770447,11.60320663,2.18615365,11.57582378,5.2626791,-7.373819828,12.85103798,-2.149075985,1.269396901,-1.611523747,2.25278306,-3.033319473,-5.556184769,4.689435959,1
6(2)_mp4_003_begin_6.8999999999999995_end_16.2.wav,0.642978013,0.011401575,560.6774369,1054.326915,925.5564723,0.016003839,-499.3663025,184.6673889,8.197147369,59.21591949,-7.316605091,6.097367287,35.81085587,6.003709316,3.914244652,19.62072945,7.857046604,-2.839066982,11.38532448,4.109208584,-0.990392804,2.621137381,1.945356131,-3.123554707,-1.706578135,3.617035866,1
6(2)_mp4_004_begin_17.61_end_17.715.wav,0.550337553,0.015033491,730.5253891,1343.664959,1285.532227,0.012109375,-435.997406,174.3594513,3.035086155,63.05399704,-15.20493126,9.670319557,26.65982056,4.282725334,1.955909491,19.18346405,7.640421391,-2.878475189,10.51601791,-1.43624723,-1.54507041,2.528008938,-2.630551338,-5.385435104,-0.134682655,6.091804028,1
6(2)_mp4_007_1_begin_19.02_end_21.405.wav,0.635619938,0.01384648,654.8693748,1126.117985,1206.936035,0.018896484,-454.0250549,183.2233124,2.082053423,61.07384491,-13.29959297,7.916099072,30.53457451,5.513064384,2.35507226,16.55928421,6.461584568,-5.222846508,10.90043926,-0.825653195,-0.678806424,4.364256382,4.857111931,-1.205809355,-4.042807579,1.391224384,1
6(2)_mp4_007_begin_17.715_end_19.02.wav,0.613715947,0.01480096,733.8011128,1182.914788,1352.247379,0.025493421,-434.9904785,185.449234,-7.405404091,62.86419678,-22.29084587,6.451633453,26.61257172,2.217997789,5.916592598,20.6711235,9.129284859,-4.272033215,11.59179115,-1.255845666,-2.098936081,1.386962891,4.376003742,-0.413217992,-3.038377762,5.727312565,1
6(2)_mp4_008_1_begin_22.05_end_23.19.wav,0.586498857,0.011479387,822.4878955,1281.727189,1812.665039,0.028417969,-439.535614,184.6850586,-12.00514889,69.85253143,-25.51179123,9.389901161,23.68610191,9.099381447,-0.53827554,17.68118477,9.379015923,-6.235113144,9.426060677,-6.611050606,-0.877583325,2.024060011,5.335230827,-3.858291388,-2.094758987,0.921214283,1
6(2)_mp4_008_begin_21.405_end_22.05.wav,0.585819304,0.012128326,799.9620459,1292.361162,1886.846924,0.027239118,-450.3698425,173.0989227,-6.029238224,73.3370285,-14.29182243,10.63476372,25.6817379,2.487342834,0.606217027,17.52042198,6.488377571,-6.671077251,10.84339714,-1.101124763,-1.088824034,-0.491332859,3.026608706,-2.442321539,-2.290732145,4.346806526,1
6(2)_mp4_009_begin_23.19_end_23.950000000000003.wav,0.597723544,0.012748607,785.8835623,1248.382507,1583.342951,0.023674242,-437.7698669,183.999115,-9.98422718,62.85110474,-20.63543129,8.110404968,21.77707672,6.934950829,2.985809803,22.55660439,6.54315424,-8.435853958,11.50196838,-3.550248623,0.969106257,3.304403543,3.930636406,-5.232159615,-2.043528557,2.122373104,1
6(2)_mp4_010_begin_23.950000000000003_end_24.355000000000004.wav,0.60737282,0.014299784,863.6903867,1426.881651,1958.92334,0.022705078,-429.9044495,168.5151825,-4.155705452,62.28676224,-18.87714958,12.03620529,22.91264725,9.50097084,-4.070662498,21.22345161,4.21286726,-3.409453392,16.14390373,-2.910475731,3.347348928,-0.818690181,7.911807537,-3.45230031,-4.588152409,2.717469454,1
6_m4a_000_1_begin_0.585_end_34.695.wav,0.579145253,0.001979087,1407.556497,1808.400753,3323.352893,0.069335938,-557.2141113,151.6155701,-31.9747982,78.95541382,-16.48200989,47.59797287,-18.19240761,31.78323174,-0.813996732,-0.639689744,2.06139183,-3.986453772,6.773079395,-12.1247263,10.38297653,-13.12661934,4.338628769,-7.909261227,-0.015503585,-3.208935976,2
6_m4a_000_begin_0_end_0.585.wav,0.559751809,0.003069668,1605.774532,1903.759751,3786.53095,0.056978666,-490.0571289,145.0162048,-42.6553154,84.94168854,-16.03351021,45.6162529,-23.66487885,31.40084076,-2.043793201,-4.876903057,3.338695288,-1.577540636,7.217511177,-14.30892754,12.00967979,-9.368534088,1.359362364,-7.82449007,0.305585653,-5.38928318,2
7(1)_m4a_000_begin_0_end_0.885.wav,0.418706417,0.028100435,2857.392563,2353.170454,6266.714243,0.219288361,-240.0785828,126.7023773,-75.41157532,33.45216751,-55.20032501,75.46726227,-29.89564514,24.36577797,-24.09703064,34.71871948,5.644619942,-12.05973625,12.37149143,-11.39868927,24.62558174,-29.56601906,25.90766144,-4.485655308,2.673177958,11.59187317,1
